"id_libro","titulo","titulo_norm","nivel","etapa","n_palabras","n_oraciones","long_oracion_media","letras_por_palabra","silabas_por_palabra","ari","rix","flesch_kincaid","fernandez_huerta","szigriszt_pazos","perfil_mu","tokens","tipos","ttr","mtld","hdd","yule_k","entropia_shannon","hapax_ratio","maas","mattr_50","mattr_100","zipf_pendiente","inflesz","prop_ADJ","prop_ADP","prop_ADV","prop_AUX","prop_CCONJ","prop_DET","prop_NOUN","prop_NUM","prop_PRON","prop_PROPN","prop_SCONJ","prop_VERB","n_palabras_anot","razon_sust_verbo","nominalizaciones_x1000","dist_dependencia_media","profundidad_arbol_media","subordinadas_por_oracion","n_oraciones_af","polaridad_media","polaridad_sd","prop_oraciones_negativas","n_anger","n_anticipation","n_disgust","n_fear","n_joy","n_sadness","n_surprise","n_trust","prop_ira","prop_anticipacion","prop_asco","prop_miedo","prop_alegria","prop_tristeza","prop_sorpresa","prop_confianza","titulo_duplicado","contenido_duplicado"
"L0675","Crónicas marcianas","cronicas marcianas",8,"Basica superior",64475,6905,9.33743664011586,4.4937882900349,1.93228383094223,4.4044611661223,2.08616944243302,10.8525494947634,81.3787847705483,77.1162806921835,65.6948960264534,64475,8974,0.139185730903451,79.3415815473376,0.854294870628882,103.553698926261,9.64835241686638,0.556942277691108,0.0370253440676758,0.793029211808829,0.704750528147146,-0.983129261354565,"bastante facil",0.0587025291798476,0.128889997039161,0.0607283663960356,0.0303563915164171,0.0467189228779355,0.16013464025806,0.205949728070312,0.00883576693521996,0.0770597310311511,0.0471085069579717,0.0225491265524926,0.152966293185395,64475,1.34637326813366,6.39007367196588,2.37344542485931,3.79930545507162,0.4751844884966,6911,0.00671887231642892,0.285554336233971,0.226305889162205,1797,2565,1391,2295,1814,2645,1434,2663,0.108226933269092,0.154480847988437,0.0837749939773549,0.138219706094917,0.109250782943869,0.159298964105035,0.0863647313900265,0.16038304023127,FALSE,FALSE
"L0676","Cuentos judíos de la aldea de Chelm","cuentos judios de la aldea de chelm",8,"Basica superior",10695,876,12.208904109589,4.48302945301543,1.9312762973352,5.78952077849719,2.54223744292237,11.9605329112951,78.510339968107,74.3075825664278,64.3927699747305,10695,2405,0.224871435250117,73.0474372301295,0.842859140122232,110.905967034881,8.82544597133201,0.600831600831601,0.039919540407348,0.780832237460081,0.683909022272537,-0.952291784662096,"bastante facil",0.049313005834745,0.13570487483531,0.051948051948052,0.0395256916996047,0.0523244871070958,0.155185394315829,0.195181629964239,0.00451722190852626,0.0685111989459816,0.0560888386975344,0.0344438170525127,0.15725578769057,10695,1.24117295032914,5.51659654043946,2.3693482688391,4.32077625570776,0.791095890410959,876,-0.00112376672399645,0.220016231232744,0.272831050228311,280,480,278,399,401,480,239,527,0.0907911802853437,0.155642023346304,0.0901426718547341,0.129377431906615,0.130025940337224,0.155642023346304,0.077496757457847,0.170881971465629,TRUE,TRUE
"L0677","Cuentos judíos de la aldea de Chelm","cuentos judios de la aldea de chelm",8,"Basica superior",10695,876,12.208904109589,4.48302945301543,1.9312762973352,5.78952077849719,2.54223744292237,11.9605329112951,78.510339968107,74.3075825664278,64.3927699747305,10695,2405,0.224871435250117,73.0474372301295,0.842859140122232,110.905967034881,8.82544597133201,0.600831600831601,0.039919540407348,0.780832237460081,0.683909022272537,-0.952291784662096,"bastante facil",0.049313005834745,0.13570487483531,0.051948051948052,0.0395256916996047,0.0523244871070958,0.155185394315829,0.195181629964239,0.00451722190852626,0.0685111989459816,0.0560888386975344,0.0344438170525127,0.15725578769057,10695,1.24117295032914,5.51659654043946,2.3693482688391,4.32077625570776,0.791095890410959,876,-0.00112376672399645,0.220016231232744,0.272831050228311,280,480,278,399,401,480,239,527,0.0907911802853437,0.155642023346304,0.0901426718547341,0.129377431906615,0.130025940337224,0.155642023346304,0.077496757457847,0.170881971465629,TRUE,TRUE
"L0678","Cyrano de Bergerac","cyrano de bergerac",8,"Basica superior",34770,7510,4.62982689747004,4.50189818809318,1.90077653149267,2.08885391465391,0.986151797603196,8.64479556162678,88.0709846750206,83.7867951905369,68.4233562405069,34770,5738,0.165027322404372,76.6322920927322,0.862488571065449,92.0389040797206,9.36952264462245,0.594806552805856,0.0379412111773724,0.789077503528066,0.695996365838854,-0.983424261572847,"muy facil",0.0418761442561971,0.130423411118538,0.074017029438261,0.0327511551538752,0.0327511551538752,0.137601348406033,0.182296358722502,0.00409752695359042,0.0965098369707361,0.101275754845834,0.0301647728923891,0.136235506088169,34770,1.33809726962457,5.49324129997124,2.18057440487107,2.81328187383551,0.236225712004259,7514,0.0139134963455709,0.357735973355564,0.136412030875699,1052,1244,869,1342,1046,1277,711,1445,0.117070999332295,0.138437569552637,0.0967059870910305,0.149343423102604,0.116403294012909,0.142109948809259,0.0791230803472068,0.160805697752059,FALSE,FALSE
"L0679","Divina comedia","divina comedia",8,"Basica superior",119160,5305,22.4618284637135,4.34785162806311,1.85576535750252,10.279295400034,4.58360037700283,15.068144319378,72.5830135168612,68.7589897638797,66.5573371809333,119160,13670,0.114719704598859,101.92735301069,0.84451182392281,113.671682250183,9.63732552826727,0.551499634235552,0.0364946754142281,0.814762364517197,0.730050058373456,-1.04974089140451,"bastante facil",0.0565166564342363,0.147271305181535,0.0673237849339377,0.0296628344112428,0.0422529288579767,0.152855689091108,0.175210045162864,0.00450787616796885,0.0921423345079603,0.0351042446363843,0.0554990202097508,0.141653280405036,119160,1.23689366502405,8.61866398120175,2.7425524638037,6.083443209644,2.02768883028819,5309,0.0159754135322203,0.167137794329467,0.301563382934639,3458,5053,2775,4926,3950,4684,2553,5036,0.106613226452906,0.155788500077077,0.085555726838292,0.151872976722676,0.121782025589641,0.144411900724526,0.0787112686912286,0.155264374903653,FALSE,TRUE
"L0680","Dos pesos de agua","dos pesos de agua",8,"Basica superior",3182,329,9.67173252279635,4.40006285355123,1.93117536140792,4.13016230162445,1.97872340425532,10.969844948504,81.1043111422726,76.8510424614903,75.2348773085117,3182,1106,0.347580138277813,78.0245706926159,0.843746455896963,111.69838512595,8.43972232993132,0.672694394213382,0.0374071619870701,0.792965209064799,0.699912422964656,-0.973992942623636,"bastante facil",0.05459135373935,0.130640580624803,0.0451246449984222,0.0239823288103503,0.0413379615020511,0.160618491637741,0.224045440201956,0.00883559482486589,0.0773114547175765,0.0479646576207005,0.0173556326917009,0.168191858630483,3182,1.33208255159475,3.14267756128221,2.22432527164388,4.03343465045593,0.498480243161094,329,-0.0414736257002661,0.245571601318457,0.31306990881459,97,157,109,174,93,154,73,116,0.0996916752312436,0.161356628982528,0.112024665981501,0.178828365878726,0.0955806783144913,0.158273381294964,0.0750256937307297,0.119218910585817,FALSE,FALSE
"L0681","El avaro","el avaro",8,"Basica superior",20695,2077,9.96389022628792,4.29374244986712,1.85064025126842,3.77547205201808,1.9740009629273,10.1334721532197,85.638416893081,81.5762221196894,66.5623751265707,20695,3939,0.190335829910606,85.9923111828607,0.850080517165929,105.406559132247,9.04835213719896,0.627062706270627,0.0386799414768897,0.802451806645331,0.711073509419266,-1.02652670556403,"muy facil",0.0415554153114229,0.12510316034759,0.0639351424826448,0.0480120394193893,0.0377688237293072,0.125831351036458,0.169522792368562,0.00679644642943832,0.122530219913588,0.0444196320209719,0.0561677751347153,0.158357201805913,20695,1.07050889025138,11.7902875090602,2.37580299785867,3.97248134328358,0.849813432835821,2144,0.0375102914668084,0.371799939715172,0.229477611940299,744,801,626,874,765,906,429,1304,0.115366723523027,0.124205303147775,0.0970693130717941,0.13552488757947,0.118623042332145,0.140486897193363,0.0665219413862614,0.202201891766165,FALSE,FALSE
"L0682","El bigote del tigre","el bigote del tigre",8,"Basica superior",1068,97,11.0103092783505,4.08333333333333,1.82022471910112,3.30765463917525,1.77319587628866,10.18267230395,86.3960013900151,82.4246907216495,73.8203721205795,1068,388,0.363295880149813,69.614848265896,0.82309870355724,126.1765489767,7.46239643907338,0.646907216494845,0.0479424157405954,0.781393523061827,0.672507739938082,-0.772454287765547,"muy facil",0.0387890255439924,0.137180700094607,0.0624408703878903,0.0302743614001892,0.032166508987701,0.17123935666982,0.209082308420057,0.00473036896877956,0.0775780510879849,0.0444654683065279,0.0368968779564806,0.15515610217597,1068,1.34756097560976,14.0449438202247,2.25540679711637,4.12244897959184,0.744897959183674,98,0.0432431865310507,0.201195091982295,0.173469387755102,15,32,14,26,32,38,12,37,0.0728155339805825,0.155339805825243,0.0679611650485437,0.12621359223301,0.155339805825243,0.184466019417476,0.058252427184466,0.179611650485437,FALSE,FALSE
"L0683","El candor del padre Brown","el candor del padre brown",8,"Basica superior",83043,5345,15.5365762394761,4.49188974386763,1.94548607348,7.49508881335463,3.57848456501403,13.4260004004597,74.2635278269341,70.0946413827196,62.1524639161552,83043,10730,0.1292101682261,84.1375554323725,0.841419806422891,118.147116769702,9.57477908889776,0.544547996272134,0.0367239717600278,0.796224305371377,0.706890552662073,-1.00281185257578,"bastante facil",0.0695670018469116,0.147101073140112,0.0570369744450212,0.0361053101724991,0.0451950121316739,0.158846464914716,0.19661761688053,0.00494924011057327,0.0776909984186574,0.0368778744824423,0.0361777380765563,0.133834695380307,83043,1.46910796428249,9.59743747215298,2.54047027632273,4.88963711185933,1.07744107744108,5346,-9.89502197682208e-05,0.237907568593808,0.315188926300037,2672,3012,2294,3845,2455,3708,1883,4455,0.10985035356027,0.123828317710903,0.094310146357507,0.158074329879954,0.100929123499424,0.152442032560434,0.0774132543989475,0.18315244203256,FALSE,FALSE
"L0684","El cantar de Rolando","el cantar de rolando",8,"Basica superior",33569,2839,11.8242338851708,4.51738210849295,1.87321636033245,5.75898667358723,2.81261007396971,11.1254042671395,82.3862998171788,78.3093868661176,63.3168817992563,33569,5398,0.160803121927969,109.107307300309,0.854755600266727,102.983379401344,9.33759783422178,0.57595405705817,0.0387473606089486,0.825810859188509,0.742302659097684,-0.983445407728769,"bastante facil",0.0514948175663531,0.136241088011503,0.0450242645737224,0.0313042957282368,0.0459229524893655,0.153495895991852,0.20364268168474,0.0130908873045354,0.0729734587502247,0.0756994787610089,0.0260319932897969,0.145078185848661,33569,1.40367540780508,4.97482796627841,2.36250935476524,4.40084536808735,0.610778443113772,2839,-0.0170810169887605,0.266607125226631,0.330398027474463,1686,1117,1089,1920,829,1703,810,1796,0.153972602739726,0.102009132420091,0.0994520547945205,0.175342465753425,0.0757077625570776,0.155525114155251,0.073972602739726,0.164018264840183,FALSE,FALSE
"L0685","El contador de historias","el contador de historias",8,"Basica superior",1929,126,15.3095238095238,4.55832037325039,1.98548470710213,7.69445086277124,3.5,13.8094338295194,72.0952032881582,67.8297789380138,63.8205727157776,1929,688,0.356661482633489,77.4515930232558,0.839387755578406,114.097103471851,8.0066409963677,0.690406976744186,0.0414830789123281,0.792893617021266,0.689868852459026,-0.861956686624512,"bastante facil",0.0723204994797086,0.141519250780437,0.068678459937565,0.0483870967741935,0.0359001040582726,0.165452653485952,0.209157127991675,0.00468262226847034,0.058792924037461,0.0124869927159209,0.0400624349635796,0.142559833506764,1929,1.46715328467153,14.5152928978745,2.37049362174154,5,1.19047619047619,126,0.0293895150699104,0.191140766694215,0.238095238095238,38,84,55,33,88,59,35,107,0.0761523046092184,0.168336673346693,0.110220440881764,0.0661322645290581,0.176352705410822,0.118236472945892,0.0701402805611222,0.214428857715431,FALSE,FALSE
"L0686","El enfermo imaginario","el enfermo imaginario",8,"Basica superior",17008,1958,8.68641470888662,4.73635936030103,2.01575729068674,5.22145994146118,2.22216547497446,11.5836377665693,77.0344195557315,72.5669060813298,52.5850478940991,17008,4203,0.247119002822201,88.5391074562704,0.878616918311671,81.1552269354292,9.52206735013081,0.654532476802284,0.0339188388252208,0.811117400790115,0.723744751315849,-0.97151580693285,"bastante facil",0.0494130330618112,0.117692860565405,0.0703162434115956,0.0380929563967417,0.0396502156205079,0.119609487302348,0.177407762338285,0.00928366075706756,0.099544801149976,0.0890033540967897,0.0462386200287494,0.143747005270724,17008,1.23416666666667,12.8174976481656,2.44662193582675,3.79489795918367,0.65,1960,0.0248999336328191,0.267297505433313,0.181632653061225,403,573,582,776,500,788,237,1178,0.080007941234862,0.113758189398451,0.115544967242406,0.154059956323208,0.099265435775263,0.156442326781815,0.0470518165574747,0.23386936668652,FALSE,FALSE
"L0687","El fugitivo","el fugitivo",8,"Basica superior",76426,7024,10.88069476082,4.67389370109649,2.00308795436108,6.02438671257447,2.79328018223235,12.2899088181806,75.5564140822987,71.1619256824846,58.5253807352117,76426,10642,0.139245806400963,97.3419649172437,0.846748480629413,113.829380651553,9.71376826597977,0.550084570569442,0.0359060764033128,0.811981355643555,0.72611919766272,-0.954797381611224,"bastante facil",0.0598142154153838,0.154364358832662,0.0533801742059419,0.031328122944133,0.0384068840293676,0.152101260493145,0.205665640377885,0.00844714612773348,0.0677876897976369,0.0558537933212284,0.0273677008499776,0.145483013604905,76426,1.41367459527901,11.9854499777563,2.33199821343669,4.14474244359302,0.658010500922378,7047,-0.00193913009857542,0.278520668113382,0.282957286788704,2105,2795,1910,3243,1518,3251,1725,3508,0.104961356270257,0.139366741460982,0.0952380952380952,0.16170531039641,0.0756918474195961,0.162104213413114,0.0860134629768138,0.174918972824732,TRUE,TRUE
"L0688","El fugitivo","el fugitivo",8,"Basica superior",76426,7024,10.88069476082,4.67389370109649,2.00308795436108,6.02438671257447,2.79328018223235,12.2899088181806,75.5564140822987,71.1619256824846,58.5253807352117,76426,10642,0.139245806400963,97.3419649172437,0.846748480629413,113.829380651553,9.71376826597977,0.550084570569442,0.0359060764033128,0.811981355643555,0.72611919766272,-0.954797381611224,"bastante facil",0.0598142154153838,0.154364358832662,0.0533801742059419,0.031328122944133,0.0384068840293676,0.152101260493145,0.205665640377885,0.00844714612773348,0.0677876897976369,0.0558537933212284,0.0273677008499776,0.145483013604905,76426,1.41367459527901,11.9854499777563,2.33199821343669,4.14474244359302,0.658010500922378,7047,-0.00193913009857542,0.278520668113382,0.282957286788704,2105,2795,1910,3243,1518,3251,1725,3508,0.104961356270257,0.139366741460982,0.0952380952380952,0.16170531039641,0.0756918474195961,0.162104213413114,0.0860134629768138,0.174918972824732,TRUE,TRUE
"L0689","El perro y el caballo","el perro y el caballo",8,"Basica superior",26529,1393,19.0445082555635,4.33110935202985,1.85468732330657,8.49177917584237,3.97272074659009,13.7226686346873,76.133362180931,72.2434715024372,64.243946572053,26529,5197,0.195898827697991,80.9537510297353,0.833285050652644,123.003005958439,9.17970242692878,0.621897248412546,0.0361774785295001,0.792486404833765,0.699676125614798,-1.00535447080559,"bastante facil",0.0565225744476465,0.118924111431316,0.0609029779058598,0.0298559077809798,0.0482228626320845,0.157656099903939,0.199269932756964,0.00799231508165226,0.0826897214217099,0.0382708933717579,0.0469164265129683,0.152776176753122,26529,1.30432595573441,10.8183497304836,2.61033536221506,5.77099784637473,1.65900933237617,1393,0.0152531003658872,0.161907695051687,0.255563531945442,800,927,579,955,814,983,445,1267,0.118168389955687,0.136927621861152,0.0855243722304284,0.141063515509601,0.120236336779911,0.14519940915805,0.0657311669128508,0.187149187592319,FALSE,FALSE
"L0690","El ruiseñor y la rosa","el ruisenor y la rosa",8,"Basica superior",2340,156,15,4.00384615384615,1.77521367521368,4.92811538461538,2.47435897435897,11.2075213675214,85.0271794871795,81.239188034188,67.758902545778,2340,703,0.30042735042735,54.9309507723666,0.804664482599145,147.289794725692,7.75602434049163,0.64153627311522,0.0460075953660044,0.742007856831081,0.642637215528786,-0.98688927869619,"muy facil",0.0568862275449102,0.130453378956373,0.0564585115483319,0.0402053036783576,0.0667236954662104,0.193327630453379,0.213002566295979,0,0.0645851154833191,0.0166809238665526,0.0350727117194183,0.126603934987169,2340,1.68243243243243,8.97435897435897,2.42948717948718,4.73076923076923,0.801282051282051,156,0.030380144120855,0.167387250145814,0.224358974358974,48,100,26,42,126,94,45,104,0.0820512820512821,0.170940170940171,0.0444444444444444,0.0717948717948718,0.215384615384615,0.160683760683761,0.0769230769230769,0.177777777777778,FALSE,FALSE
"L0691","Entremés del mancebo que casó con mujer brava","entremes del mancebo que caso con mujer brava",8,"Basica superior",2811,312,9.00961538461539,4.10103166133049,1.79295624332978,2.39066681717429,1.47435897435897,9.08063367129136,90.0728177079058,86.1242106559396,73.7022807235327,2811,893,0.317680540732835,84.6016772289567,0.848582005606575,103.081341393856,8.23651739604953,0.655095184770437,0.041868382675612,0.799797248370747,0.701991150442494,-0.874796539154812,"muy facil",0.0410219503418496,0.115509175962576,0.0798848506657071,0.0327455919395466,0.0500179920834833,0.122706009355883,0.187837351565311,0.00287873335732278,0.101475350845628,0.0708888089240734,0.0474991003958258,0.147535084562792,2811,1.27317073170732,3.91319815012451,2.38455382152861,3.84935897435897,0.625,312,0.0272578971661789,0.306963115163883,0.173076923076923,77,99,73,93,88,93,37,194,0.102122015915119,0.131299734748011,0.096816976127321,0.123342175066313,0.116710875331565,0.123342175066313,0.0490716180371353,0.257294429708223,FALSE,FALSE
"L0692","Éramos los elegidos del sol","eramos los elegidos del sol",8,"Basica superior",139,2,69.5,4.34532374100719,1.90647482014388,33.7864748201439,15,34.0114028776978,21.5615107913669,18.561618705036,68.9951020676506,139,88,0.633093525179856,46.5721649484536,0.803281678687183,149.060607629005,6.06442648721872,0.772727272727273,0.0432295243513005,0.764888888888889,0.69875,NA,"muy dificil",0.0503597122302158,0.129496402877698,0.0503597122302158,0.0431654676258993,0.0287769784172662,0.237410071942446,0.258992805755396,0,0.0503597122302158,0.0431654676258993,0.0215827338129496,0.0863309352517986,139,3,7.19424460431655,2.94160583941606,11.5,3.5,2,0.11937984496124,0.114014116656436,0,7,11,4,9,11,8,9,10,0.101449275362319,0.159420289855072,0.0579710144927536,0.130434782608696,0.159420289855072,0.115942028985507,0.130434782608696,0.144927536231884,FALSE,FALSE
"L0693","Homero. Ilíada","homero iliada",8,"Basica superior",51265,3342,15.3396169958109,4.37427094508924,1.89214863942261,6.84262464927578,3.19359664871335,12.719804573553,77.6646722989164,73.6145227681607,64.7850836400305,51265,6672,0.130147273968595,81.6196728474411,0.843859916402893,111.432926801717,9.22088397193414,0.565647482014389,0.0399219374584777,0.793545376444758,0.701057733651215,-1.0523406387154,"bastante facil",0.0420385157350869,0.152829967120714,0.0566776264286833,0.033583842179427,0.0552489431658055,0.145843118835134,0.184163143886018,0.00348363864098951,0.0952716455299828,0.0410012525442305,0.0361280726475654,0.153730233286363,51265,1.19796308084023,6.98332195454989,2.60609728105503,4.91205504038289,1.08944062219563,3343,-0.0363550241112197,0.226690705705495,0.400239306012564,2394,2169,1164,3227,1312,2651,1312,2085,0.146745126884884,0.132953291651342,0.0713497609415226,0.19780556577173,0.080421723672919,0.162498467573863,0.080421723672919,0.12780433983082,FALSE,FALSE
"L0694","La araña","la arana",8,"Basica superior",5376,357,15.0588235294118,4.94903273809524,2.12220982142857,9.40935596113445,4.50420168067227,15.3250170693277,64.1474107142857,59.5625045955882,47.2524837063438,5376,1486,0.27641369047619,61.4613756677561,0.802338364395329,166.769914345947,8.30908292200717,0.642664872139973,0.0401284389967155,0.763138727238611,0.669880613985217,-1.01579946051007,"normal",0.0832227488151659,0.160758293838863,0.0309004739336493,0.0261611374407583,0.035260663507109,0.201327014218009,0.238293838862559,0.00360189573459716,0.0472037914691943,0.0534597156398104,0.0272985781990521,0.0925118483412322,5376,2.57581967213115,51.5252976190476,2.67410358565737,4.52369077306733,0.758104738154613,401,-0.119499689509294,0.654405440278998,0.192019950124688,65,149,135,197,60,185,44,197,0.062984496124031,0.14437984496124,0.130813953488372,0.190891472868217,0.0581395348837209,0.179263565891473,0.0426356589147287,0.190891472868217,FALSE,FALSE
"L0695","La Canción de los Nibelungos","la cancion de los nibelungos",8,"Basica superior",89941,6117,14.7034494033023,4.53917568183587,1.9092293837071,7.30124216309809,3.49975478175576,12.6732519950316,77.2887185862059,73.1865599917456,66.1998618482406,89941,8129,0.0903814722985068,93.9826466268856,0.85064259909627,106.49211550217,9.27778407148787,0.52109730594169,0.0425366097494091,0.814410626084544,0.721510095501044,-1.10539612740405,"bastante facil",0.0576818146387092,0.140507555426879,0.0543077625469082,0.0396757346636527,0.0314243399440999,0.156642873846085,0.184849058494705,0.00495529102591227,0.0861329799672617,0.0527933365255058,0.0396423282072982,0.151386924712983,89941,1.22103714600956,7.78287988792653,2.38388523866875,4.73284466625078,1.03555832813475,6412,0.0321689693265844,0.221157460109099,0.253742981908921,4225,4806,2725,5405,4450,4484,2816,6060,0.120814389065225,0.137428154756798,0.0779217065568614,0.154556632638472,0.12724829144148,0.128220525578336,0.0805238626290355,0.173286437333791,FALSE,FALSE
"L0696","La dama de Shalott","la dama de shalott",8,"Basica superior",3511,176,19.9488636363636,4.51951011107946,1.87354030190829,9.83132444136609,4.54545454545455,14.2978323806996,74.0797409764118,70.16457555475,67.6546440232764,3511,1422,0.405012816861293,78.4536545940735,0.864405694016932,94.9159175122886,8.82301788025306,0.741912798874824,0.0312274257890545,0.791802426343168,0.70122801875734,-1.0304087003267,"bastante facil",0.0718336483931947,0.15658475110271,0.0321361058601134,0.0154379332073094,0.0428481411468179,0.152804032766226,0.188090737240076,0.0056710775047259,0.0286704473850031,0.206679269061122,0.0163831127914304,0.0828607435412728,3511,2.26996197718631,12.5320421532327,3.67856071964018,5.59090909090909,0.693181818181818,176,0.0473871882767584,0.0985790420240812,0.0738636363636364,54,93,52,45,99,49,40,144,0.09375,0.161458333333333,0.0902777777777778,0.078125,0.171875,0.0850694444444444,0.0694444444444444,0.25,FALSE,FALSE
"L0697","La desaparición de Honorato Subrac","la desaparicion de honorato subrac",8,"Basica superior",1627,107,15.2056074766355,4.33374308543331,1.89244007375538,6.58473367070866,3.05607476635514,12.6709797862013,77.7838759485091,73.7303759284044,66.8102013418441,1627,672,0.413030116779348,105.247680812524,0.850438652204041,100.463558821652,8.09314215188162,0.729166666666667,0.037236294672323,0.827110266159688,0.737571989528807,-0.909037584454122,"bastante facil",0.0553846153846154,0.140923076923077,0.0689230769230769,0.0393846153846154,0.0369230769230769,0.150769230769231,0.174153846153846,0.00553846153846154,0.115692307692308,0.0221538461538462,0.0301538461538462,0.16,1627,1.08846153846154,12.2925629993854,2.54736842105263,4.85046728971963,1.20560747663551,107,-0.0132877340873589,0.201193206646612,0.308411214953271,62,62,24,110,40,68,44,71,0.128898128898129,0.128898128898129,0.0498960498960499,0.228690228690229,0.0831600831600832,0.141372141372141,0.0914760914760915,0.147609147609148,FALSE,FALSE
"L0698","La Divina Comedia","la divina comedia",8,"Basica superior",119160,5305,22.4618284637135,4.34785162806311,1.85576535750252,10.279295400034,4.58360037700283,15.068144319378,72.5830135168612,68.7589897638797,66.5573371809333,119160,13670,0.114719704598859,101.92735301069,0.84451182392281,113.671682250183,9.63732552826727,0.551499634235552,0.0364946754142281,0.814762364517197,0.730050058373456,-1.04974089140451,"bastante facil",0.0565166564342363,0.147271305181535,0.0673237849339377,0.0296628344112428,0.0422529288579767,0.152855689091108,0.175210045162864,0.00450787616796885,0.0921423345079603,0.0351042446363843,0.0554990202097508,0.141653280405036,119160,1.23689366502405,8.61866398120175,2.7425524638037,6.083443209644,2.02768883028819,5309,0.0159754135322203,0.167137794329467,0.301563382934639,3458,5053,2775,4926,3950,4684,2553,5036,0.106613226452906,0.155788500077077,0.085555726838292,0.151872976722676,0.121782025589641,0.144411900724526,0.0787112686912286,0.155264374903653,FALSE,TRUE
"L0699","La fierecilla domada","la fierecilla domada",8,"Basica superior",27282,2887,9.44994804295116,4.39835789165017,1.87383622901547,4.01123969114789,1.94319362660201,10.2067472391335,84.7708792552617,80.6450548893852,62.2416088227403,27282,4773,0.17495051682428,92.0482819455052,0.864429210835069,93.223375772297,9.27559733116822,0.611146029750681,0.0384756242629816,0.811023390739154,0.725550160026473,-1.02573865873271,"muy facil",0.0558349356604053,0.136481289750037,0.0721786717941133,0.0429300399349209,0.0451116698713208,0.120470344623576,0.182554355864517,0.00373465463688803,0.0965463688803431,0.0520263274663511,0.0494749297441207,0.142656411773406,27282,1.27967858994298,6.487794149989,2.42457779963929,3.95152354570637,0.715373961218837,2888,0.0376839080170902,0.284628227567465,0.180747922437673,709,1075,740,906,999,826,479,1743,0.094824127323793,0.143774241005751,0.0989701752039588,0.121171592884847,0.133609736525344,0.110472114484419,0.0640631269225625,0.233114885649325,FALSE,FALSE
