"doc_id","n_palabras","n_oraciones","long_oracion_media","letras_por_palabra","silabas_por_palabra","ari","rix","flesch_kincaid","fernandez_huerta","szigriszt_pazos","perfil_mu","tokens","tipos","ttr","mtld","hdd","yule_k","entropia_shannon","hapax_ratio","maas","mattr_50","mattr_100","zipf_pendiente","inflesz"
"L0195",451306,31409,14.3686841351205,4.47653033640147,1.91690117126739,6.83879995201116,3.33420357222452,12.6332206336522,77.1698719061338,73.0433728949212,61.7587717485813,451306,25816,0.0572028734384209,84.9682323796194,0.848427086050799,110.438936913213,9.78544818390537,0.464595599628138,0.0388634305279487,0.800356781169744,0.709754281294555,-1.12597728608368,"bastante facil"
"L0196",45635,4018,11.3576406172225,4.44213870932398,1.9432453160951,5.17129362952721,2.44673967147835,11.769774570639,78.6604876047269,74.4131761900526,64.0483974926806,45635,6074,0.133099594609401,84.4695209400378,0.848009439881145,105.448349345309,9.22233907547619,0.546427395456042,0.0403436783206165,0.803258017812399,0.706464335910003,-1.01927245011809,"bastante facil"
"L0197",25607,3010,8.50730897009967,4.45366501347288,1.91865505525833,3.80041669850709,1.87009966777409,10.3679801503871,83.0432415349987,78.7954810873065,62.9544547860185,25607,4141,0.161713593939157,77.810344364055,0.870520898570683,83.7269106637565,9.19420048782974,0.576189326249698,0.0407156880050722,0.797191486031728,0.699032460404545,-1.01354861485677,"bastante facil"
"L0198",79771,6795,11.7396615158205,4.53016760476865,1.94830201451655,5.77692017637057,2.73230316409124,11.9784317624653,77.9674243828699,73.7161229797983,62.117268478884,79771,10506,0.131701996966316,95.5872587008691,0.854844456106903,102.765748104995,9.62922421456695,0.562630877593756,0.0366407746877379,0.811742806251553,0.725142835626102,-1.01413131008395,"bastante facil"
"L0199",65928,6093,10.8202855736091,4.39344436354811,1.89402074990899,4.67326573911614,2.26193993106844,10.9793562226336,82.1620637203793,78.0172217070608,67.6006885051967,65928,7867,0.119327144763985,85.4234218724982,0.842658185686057,112.050483683936,9.34050992011649,0.536926401423669,0.0397555642570842,0.802582006405567,0.707642376460242,-1.01902213752808,"bastante facil"
"L0200",95860,7197,13.3194386549951,4.45137700813687,1.9203630294179,6.19570503582221,2.92955398082534,12.2648648225793,78.0323908068309,73.8769446122696,66.4910160523902,95860,9980,0.104110160650949,85.4204175275055,0.843578358976339,113.228816330095,9.45597227438719,0.517434869739479,0.0395905350356673,0.80109862124391,0.709156441557671,-1.03861066058464,"bastante facil"
"L0201",95860,7197,13.3194386549951,4.45137700813687,1.9203630294179,6.19570503582221,2.92955398082534,12.2648648225793,78.0323908068309,73.8769446122696,66.4910160523902,95860,9980,0.104110160650949,85.4204175275055,0.843578358976339,113.228816330095,9.45597227438719,0.517434869739479,0.0395905350356673,0.80109862124391,0.709156441557671,-1.03861066058464,"bastante facil"
"L0203",1949,99,19.6868686868687,3.98358132375577,1.73576192919446,7.17610237832403,3.03030303030303,12.5698695523734,82.6136781877264,79.0101631243165,71.3244050775389,1949,699,0.358645459209851,59.2737586999371,0.814672251717068,144.374205134996,7.90086263103177,0.698140200286123,0.0411475879460101,0.753494736842105,0.665259459459466,-0.965022128071641,"bastante facil"
"L0204",12684,844,15.0284360189573,4.18227688426364,1.79478082623778,5.78274213436041,2.68838862559242,11.4495037969992,83.8241456863967,79.991718506429,67.1081033831259,12684,2389,0.18834752444024,69.9188976930089,0.840955630820021,111.438651743902,8.64312053174146,0.607785684386773,0.0430630455525199,0.77970399683418,0.67717520858162,-1.01294879995114,"bastante facil"
"L0205",69377,4341,15.9818014282423,4.63744468627931,2.01027718119838,8.40326518649674,4.19258235429625,14.3641732951554,69.9219316712901,65.6129301830986,56.5076928353971,69377,9898,0.142669760871759,97.9802364627476,0.844845905932023,112.003587980211,9.62565371786301,0.55112143867448,0.0360820412277272,0.812920032310028,0.724231935102056,-0.967068693741216,"bastante facil"
"L0206",195460,10809,18.0830789157184,4.41567584160442,1.9172771922644,8.40937267181601,4.07669534647053,14.0862716458501,73.3586279701032,69.3055520062094,61.484488747998,195460,14642,0.0749104676148573,85.944061447066,0.843145163577246,112.72329437842,9.45867364756097,0.491872694987024,0.0402016676909626,0.80224746815684,0.707503442345235,-1.09849680691301,"bastante facil"
"L0208",2894,274,10.5620437956204,4.60158949550795,1.9526606772633,5.52450842165265,2.63868613138686,11.570593071999,78.907074692669,74.6221960108758,59.4359471354796,2894,1109,0.383206634416033,62.3655676313437,0.837630241511709,128.633987149735,8.44547195849097,0.734896302975654,0.0347661452441661,0.762769771528983,0.685474060822904,-0.927217937675419,"bastante facil"
"L0209",23676,1560,15.1769230769231,4.36767190403784,1.91789153573239,6.73019620647978,3.19615384615385,12.9601201216422,76.2860463175952,72.1734342469492,64.8615255141318,23676,4704,0.198682209832742,79.3712455862585,0.824449364341469,131.66876844839,9.0667429961848,0.616071428571429,0.0366792091150108,0.793057095695566,0.698563006319693,-0.991993267403515,"bastante facil"
"L0210",64274,3344,19.2206937799043,4.8056757009055,2.05496779413137,10.8150794412171,5.6866028708134,16.1546905449129,63.9368246966151,59.589812645711,49.1766564302488,64274,8989,0.139854373463609,66.5100191569618,0.815291451433069,147.246062367013,9.33963887150989,0.543108243408611,0.0369561975739108,0.769864071623166,0.680356680950519,-0.943567295629826,"normal"
"L0211",114175,7895,14.461684610513,5.15812568425662,2.15534924458069,10.0956142781052,4.94388853704876,15.4831780841522,62.7681270224355,58.0950574521102,45.5656281791736,114175,9985,0.0874534705495949,60.2116163103942,0.824140541588973,142.699258956819,9.31616535056001,0.461592388582874,0.0413707311588092,0.7578532499168,0.660100809986357,-1.0146369054872,"normal"
"L0212",2275,52,43.75,4.72,1.98945054945055,22.6762,11.25,24.9480164835165,42.847967032967,39.1422307692308,62.1029643784152,2275,1024,0.45010989010989,65.6253705303454,0.8613391106038,105.479048424103,8.62031511526617,0.755859375,0.0307632862856958,0.781105121293794,0.703658088235304,-0.908732217920962,"muy dificil"
"L0213",111772,8715,12.8252438324727,4.41714382850803,1.90508356296747,5.78736934850922,2.78164084911073,11.8918311376805,79.4532375128296,75.3230501946539,67.7276950677542,111772,12248,0.109580216870057,89.2675823374296,0.855071292864828,102.568396142561,9.6243754000686,0.539190071848465,0.0376787419648708,0.807717121810299,0.716508108495371,-1.06188760676584,"bastante facil"
"L0214",1702,129,13.1937984496124,4.54524089306698,1.9641598119859,6.57498383115168,3.36434108527132,12.7326671767824,75.5327368622414,71.2740452636661,56.4753300416951,1702,790,0.464159811985899,114.658992053534,0.852334066833851,104.404716370179,8.29592189430574,0.786075949367089,0.0319311507319439,0.830199637023587,0.741940112289465,-0.966754668688434,"bastante facil"
"L0215",48128,3513,13.6999715343012,4.3257147606383,1.84102809175532,5.79410228975696,2.96754910333049,11.4771203810902,82.4043435296937,78.4389783493424,54.5391536151899,48128,12522,0.260181183510638,110.147952674815,0.879064813289683,83.1511010946651,10.2920853784748,0.750838524197413,0.0266694702110451,0.825300443020779,0.745878115305338,-1.03742493151564,"bastante facil"
"L0216",79867,3899,20.4839702487817,4.18425632614221,1.77148258980555,8.51983242052069,3.59451141318287,13.3022429567304,79.6573949579095,75.9876644063324,70.5928352580292,79867,7870,0.0985388207895627,82.4072096823926,0.841374925713367,114.817077564263,9.07369505822319,0.56569250317662,0.0418750892273662,0.79760404921183,0.702301298766466,-1.12111743683664,"bastante facil"
"L0217",3352,188,17.8297872340426,4.40334128878282,1.868138424821,8.22463108718834,3.93617021276596,13.4076504341644,76.5653115320165,72.620188899609,63.0481403141336,3352,1361,0.406026252983294,74.8010663577777,0.863314108176305,93.3507441857816,8.74068591908459,0.765613519470977,0.0314976811067743,0.789663941871038,0.711660006148169,-1.01961147894425,"bastante facil"
"L0218",21046,1448,14.5345303867403,4.19590420982609,1.84053977002756,5.59997402165107,2.70441988950276,11.7968361371539,81.5823928038713,77.6348419405428,68.5553277944921,21046,4192,0.199182742563908,80.5816735998642,0.835656487327778,116.205905439896,9.06225418652589,0.621660305343511,0.0374936316023008,0.794221079201771,0.698825607485496,-0.977725783117025,"bastante facil"
"L0219",9018,726,12.4214876033058,4.15956974939011,1.79707252162342,4.3723173212803,2.10743801652893,10.4598359204456,86.3457313472229,82.4558942995552,76.7765292929624,9018,2410,0.267243291195387,68.5789382373352,0.842512429036919,119.669731284824,8.92735449197683,0.647717842323651,0.0366360010313814,0.773368268480335,0.688757708263233,-0.949103703219936,"muy facil"
"L0221",51345,4660,11.0182403433476,4.21262050832603,1.84216574155224,3.92056276588942,1.87145922746781,10.4446694842221,85.0714503566507,81.0498339579475,74.7439848475073,51345,6297,0.12264095822378,91.9007039807193,0.857867929825904,95.4582932476969,9.26088020830389,0.544068604097189,0.041073188120994,0.81102347161564,0.717212465363126,-1.02930619191613,"muy facil"
"L0222",29483,1752,16.828196347032,4.69867381202727,2.03296815113794,9.11485182816442,4.45776255707763,14.9620207587702,67.6971506577508,63.3528878370741,63.6306794114881,29483,4974,0.168707390699725,79.3418999969481,0.829956499157809,127.299655000707,9.07015189916425,0.580619219943707,0.0386876481551808,0.794812122035674,0.699601824121933,-1.00115092074922,"normal"
"L0223",70190,3303,21.2503784438389,4.60297763214133,1.9545804245619,10.8752138693051,5.26127762640024,15.7616966029276,67.8897885135701,63.8142611059545,56.0585671077917,70190,10749,0.153141473144323,78.2141365182016,0.837765665421612,121.986229102653,9.63296966542945,0.579123639408317,0.0346970052546432,0.786312142683913,0.700942203706612,-0.985701312565675,"normal"
"L0224",12135,596,20.3607382550336,4.29938195302843,1.82290894107952,9.00045812628068,3.8993288590604,13.8610134242014,76.6975105150945,72.9070347157122,74.6465914999531,12135,3509,0.289163576431809,99.5774819449742,0.852423192656464,114.065479194795,9.43306059188614,0.617269877457965,0.0323067393634984,0.805042197583965,0.732174310402126,-0.908024816317367,"bastante facil"
"L0225",1634,91,17.956043956044,4.69400244798042,1.96328029375765,9.65677350800974,5.04395604395604,14.5795646091974,70.7280175393762,66.5665937428545,56.9202174642086,1634,590,0.361077111383109,41.4376926563917,0.799071475447361,171.868000820987,7.65720996765499,0.722033898305085,0.0428475082371193,0.702889589905364,0.617622149837133,-0.933862150667167,"bastante facil"
"L0226",8808,1088,8.09558823529412,4.6019527702089,1.9522025431426,4.29299166533098,1.80147058823529,10.6032694208474,81.4503474114441,77.1171933269221,64.1681128825003,8808,2351,0.266916439600363,81.4545468403093,0.852612831835355,96.3036451875555,8.81626304937655,0.692896639727775,0.0368604663474807,0.800114168284062,0.705647031806166,-1.07284163316682,"bastante facil"
"L0227",8808,1088,8.09558823529412,4.6019527702089,1.9522025431426,4.29299166533098,1.80147058823529,10.6032694208474,81.4503474114441,77.1171933269221,64.1681128825003,8808,2351,0.266916439600363,81.4545468403093,0.852612831835355,96.3036451875555,8.81626304937655,0.692896639727775,0.0368604663474807,0.800114168284062,0.705647031806166,-1.07284163316682,"bastante facil"
"L0228",102285,6403,15.974543182883,4.37047465415261,1.91000635479298,7.14220721250032,3.44604091831954,13.1781468278816,75.9455846658805,71.8670609135143,63.3595377348552,102285,11962,0.116947744048492,76.4513555772425,0.850976233317197,104.209341071356,9.62799771949348,0.537702725296773,0.0371344385588624,0.789112054462228,0.701202219482164,-1.01511564808071,"bastante facil"
"L0229",102285,6403,15.974543182883,4.37047465415261,1.91000635479298,7.14220721250032,3.44604091831954,13.1781468278816,75.9455846658805,71.8670609135143,63.3595377348552,102285,11962,0.116947744048492,76.4513555772425,0.850976233317197,104.209341071356,9.62799771949348,0.537702725296773,0.0371344385588624,0.789112054462228,0.701202219482164,-1.01511564808071,"bastante facil"
"L0230",102285,6403,15.974543182883,4.37047465415261,1.91000635479298,7.14220721250032,3.44604091831954,13.1781468278816,75.9455846658805,71.8670609135143,63.3595377348552,102285,11962,0.116947744048492,76.4513555772425,0.850976233317197,104.209341071356,9.62799771949348,0.537702725296773,0.0371344385588624,0.789112054462228,0.701202219482164,-1.01511564808071,"bastante facil"
"L0232",8259,687,12.0218340611354,4.29943092384066,1.89005932921661,4.83123668185719,2.37845705967977,11.4012153685988,81.1741695046452,77.0624697286697,70.0450638017132,8259,1919,0.232352585058724,71.2889188523019,0.849163460666458,104.354305717571,8.71638514383848,0.609171443460136,0.0413139902809901,0.785483556638254,0.692678921568607,-0.934941160033738,"bastante facil"
"L0237",2465,156,15.8012820512821,4.37119675456389,1.8868154158215,7.05897773963697,3.33333333333333,12.8369219066937,77.5137673584023,73.4851175430385,60.651757414664,2465,917,0.372008113590264,80.3329407537528,0.830822521727231,122.286452526034,8.20270817172094,0.707742639040349,0.0373289145970602,0.798675496688728,0.700900253592574,-1.00653187704916,"bastante facil"
"L0238",808,81,9.97530864197531,4.92326732673267,2.1299504950495,6.74624342989854,2.79012345679012,13.4337862119545,68.8681554822149,64.1637755164406,43.1208173441467,808,382,0.472772277227723,91.3955178679588,0.862216882152252,88.0428389373591,7.69978390119735,0.732984293193717,0.038488871018321,0.80835309617918,0.708589562764456,-0.617912501405196,"normal"
"L0239",2522,215,11.7302325581395,3.69429024583664,1.7426645519429,1.83522333696033,2.22325581395349,9.54823241060067,90.3152896741235,86.5367658558176,46.116233605364,2522,752,0.29817605075337,50.6693235750721,0.814084055792106,130.059284796566,7.81574958650562,0.6875,0.0454142035475378,0.75478366356651,0.646099876186548,-0.977289172477624,"muy facil"
"L0240",2522,215,11.7302325581395,3.69429024583664,1.7426645519429,1.83522333696033,2.22325581395349,9.54823241060067,90.3152896741235,86.5367658558176,46.116233605364,2522,752,0.29817605075337,50.6693235750721,0.814084055792106,130.059284796566,7.81574958650562,0.6875,0.0454142035475378,0.75478366356651,0.646099876186548,-0.977289172477624,"muy facil"
"L0241",1589,83,19.144578313253,4.4040276903713,1.91567023285085,8.88525957827534,4.49397590361446,14.4812942898087,72.372316149431,68.3441661801391,60.7116700944922,1589,537,0.337948395217118,70.9279370959902,0.813006693201666,137.936988919653,7.65449014368985,0.655493482309125,0.0459784017038946,0.786597402597396,0.685107382550334,-0.875727765555324,"bastante facil"
"L0245",7843,600,13.0716666666667,4.4213948744103,1.93051128394747,5.93060319180585,2.89,12.2879831505801,77.6762229631519,73.492480343406,63.3343373180442,7843,2201,0.280632411067194,77.6073076923077,0.846035054041239,110.48004126761,8.90909413812899,0.649250340754203,0.0363857370356959,0.787911213754176,0.692334710743784,-0.927894871563988,"bastante facil"
"L0246",6706,628,10.6783439490446,4.42379958246347,1.89531762600656,4.74526800792522,2.32802547770701,10.9393021270048,82.2290316115808,78.0783679507467,67.2247784328363,6706,2025,0.301968386519535,86.9080679146181,0.85035932556447,106.177756426466,8.89591226026892,0.671604938271605,0.0355173335418697,0.804380351509712,0.712117451188119,-0.962120575889325,"bastante facil"
"L0247",997,56,17.8035714285714,4.44834503510532,1.94583751253761,8.42349082963175,4.25,14.3142755050867,71.9301063906004,67.8057515403353,54.7085781593537,997,462,0.463390170511535,94.5714270202774,0.825073963855055,140.863915719073,7.67663497590917,0.770562770562771,0.0371493292739808,0.802383966244729,0.712594654788419,-0.885145680334805,"bastante facil"
"L0250",1157,77,15.025974025974,4.20829732065687,1.83405358686258,5.90406739328088,2.58441558441558,11.9119621951083,81.470291281752,77.5474875124875,72.7933223947149,1157,429,0.370786516853933,87.7034288121576,0.824815913163815,134.658151614053,7.55167720010993,0.675990675990676,0.0459159792607324,0.813519855595668,0.714026465028358,-0.786122905004716,"bastante facil"
"L0252",1950,148,13.1756756756757,4.04666666666667,1.78512820512821,4.21763783783784,1.93918918918919,10.6130263340263,86.2931185031185,82.4458371448372,86.4032971436872,1950,590,0.302564102564103,66.521461480173,0.818007379903641,129.43063773833,7.6949881180856,0.642372881355932,0.0479644197774702,0.781893740136768,0.673133441383045,-0.901215196658834,"muy facil"
"L0253",803,61,13.1639344262295,4.16189290161893,1.79327521793275,4.75448277973991,1.98360655737705,10.704581997836,85.8162738092808,81.95001949656,80.62815805081,803,244,0.303860523038605,31.7988,0.754336452238272,204.246528817061,6.72167679228572,0.618852459016393,0.0613136050510546,0.668010610079577,0.565127840909091,-0.773068363550689,"muy facil"
"L0254",501,80,6.2625,4.12574850299401,1.82634730538922,1.1335254491018,1,8.40327320359281,90.8714116766467,86.7910628742515,69.9000874791427,501,210,0.419161676646707,50.3712996389892,0.800304995225593,148.684666594954,6.86768441230453,0.666666666666667,0.0518057374646328,0.72566371681416,0.629626865671643,-0.625249295382829,"muy facil"
"L0255",838,77,10.8831168831169,4.07040572792363,1.78878281622912,3.18316942007873,1.93506493506494,9.76205281591917,88.4122518054738,84.5107136658091,72.9337667894724,838,294,0.350835322195704,67.6889777101045,0.801971462124611,137.473584679969,7.11366818132439,0.642857142857143,0.0532332075940316,0.775538656527247,0.654952638700948,-0.714398622356296,"muy facil"
"L0256",1714,80,21.425,4.19194865810968,1.83780630105018,9.02657817969661,3.95,14.4518643523921,74.7181219369895,70.9146674445741,66.1489592774083,1714,615,0.358809801633606,74.5273574081458,0.820641765876876,130.628539217835,7.79995546550757,0.702439024390244,0.0425607714634681,0.782234234234232,0.673139318885447,-0.894197435836288,"bastante facil"
"L0258",351,27,13,4.63817663817664,1.96011396011396,6.91581196581197,2.92592592592593,12.6093447293447,75.9731623931624,71.7199002849003,59.0486543683943,351,187,0.532763532763533,81.8528225806452,0.817344463584512,127.596366912606,6.84900119116241,0.79144385026738,0.0422106632715325,0.797086092715232,0.708095238095237,NA,"bastante facil"
"L0260",444,32,13.875,4.25225225225225,1.86711711711712,5.53560810810811,2.3125,11.853231981982,80.660472972973,76.6386036036036,73.9885046108655,444,234,0.527027027027027,95.2399426916377,0.838232193105414,111.800990179369,7.16165754161708,0.739316239316239,0.0396891904886884,0.829822784810125,0.732028985507246,NA,"bastante facil"
"L0261",2062,177,11.6497175141243,4.27594568380213,1.87778855480116,4.5345629277702,2.35028248587571,11.1112947771622,82.2899748475234,78.1990555217632,71.1967807054736,2062,686,0.332686711930165,75.7103462788152,0.831869854649624,124.501275211414,7.95039989009314,0.653061224489796,0.0435125986027148,0.784659711872821,0.687030056036685,-0.869190608190412,"bastante facil"
"L0262",108239,4173,25.9379343398035,4.13958924232486,1.82334463548259,11.0364325012518,4.51785286364726,16.0412610912179,70.9826288444451,67.3026948696312,70.1838672280512,108239,8432,0.0779016805402858,72.049701097278,0.835899773483087,118.843845749973,9.08833016256122,0.492884250474383,0.0437345551627728,0.783407523800771,0.678029961161478,-1.10389284290328,"bastante facil"
"L0263",1427,66,21.6212121212121,4.18360196215837,1.82690960056062,9.085371302372,4.04545454545455,14.399806013888,75.1717876027267,71.3973197638615,66.3783504969889,1427,520,0.364400840925018,66.7658957422891,0.79687480438473,159.325924248979,7.57508272692299,0.665384615384615,0.0440606451554434,0.764716981132079,0.670263554216866,-0.978807654099082,"bastante facil"
"L0264",120,10,12,4.575,1.925,6.11825,3.1,11.805,79.1,74.9075,67.0063772007445,120,85,0.708333333333333,101.744421906694,0.828468683298183,137.5,6.06786610987434,0.847058823529412,0.0346431888824252,0.832957746478874,0.735714285714286,NA,"bastante facil"
"L0266",534,37,14.4324324324324,4.17415730337079,1.82584269662921,5.44649711509262,2.78378378378378,11.5835924688734,82.5683571211661,78.6525675675676,79.5275195981552,534,255,0.47752808988764,79.3105008766526,0.822360527249885,126.597371263449,7.15183422083774,0.733333333333333,0.043148314145934,0.796536082474227,0.700252873563219,-0.715958165066291,"bastante facil"
"L0267",111,8,13.875,4.07207207207207,1.72072072072072,4.68695945945946,2,10.1257545045045,89.4442567567568,85.7590990990991,79.3785400120242,111,75,0.675675675675676,63.3587950273214,0.805438517854835,146.09203798393,5.89101108279303,0.8,0.0406998875616723,0.767096774193548,0.701666666666667,NA,"muy facil"
"L0268",1169,69,16.9420289855072,4.3327630453379,1.86655260906758,7.44832843629511,3.40579710144928,13.0427120913453,77.5659738907279,73.6067434695826,65.629592337335,1169,496,0.424294268605646,76.0850739641863,0.824851164758015,135.156791390944,7.72000071463091,0.73991935483871,0.039561535725706,0.779696428571429,0.683747663551405,-0.895281797471411,"bastante facil"
"L0269",1464,111,13.1891891891892,4.57991803278689,1.90300546448087,6.73600852902082,3.2972972972973,12.0092482646581,79.2066991581746,75.0885703736524,66.7121059176299,1464,465,0.317622950819672,60.7752394988946,0.803552586615932,143.48928006211,7.45508649824908,0.632258064516129,0.0497061676140979,0.766954063604235,0.645538461538458,-0.901146764816858,"bastante facil"
"L0270",144,11,13.0909090909091,3.97916666666667,1.84722222222222,3.85732954545455,2.09090909090909,11.3126767676768,82.6539393939394,78.6621464646465,63.3192900062159,144,86,0.597222222222222,55.737966108703,0.765746731432009,202.546296296296,5.9150617003145,0.790697674418605,0.0480546665699302,0.727157894736842,0.646666666666667,NA,"bastante facil"
"L0271",124,21,5.90476190476191,4.44354838709677,1.81451612903226,2.45149385560676,1.19047619047619,8.12414746543779,91.9461751152074,87.8858832565284,82.9064081251289,124,86,0.693548387096774,90.3504273504274,0.841952106673351,100.156087408949,6.15156899236002,0.802325581395349,0.0362638539300818,0.804266666666667,0.7204,NA,"muy facil"
"L0272",852,56,15.2142857142857,4.26173708920188,1.85915492957746,6.2499245472837,2.89285714285714,12.2815995975855,79.7721327967807,75.7953621730383,65.486755261983,852,386,0.453051643192488,79.380979020979,0.824946095038433,129.218188631004,7.52658463996139,0.738341968911917,0.0400411344780349,0.78557907845579,0.699322709163348,-0.885425110234886,"bastante facil"
"L0274",21079,1226,17.1933115823817,3.94406755538688,1.73836519759002,5.74321397706306,2.56688417618271,11.6281008486911,85.0009103305695,81.3415366077601,74.1599025303465,21079,3248,0.154087006024954,67.563673720978,0.820574054537375,130.301646090023,8.63522782433452,0.557573891625616,0.0434450115207858,0.772066571564421,0.670262631077185,-1.03393538279279,"muy facil"
"L0275",20193,1669,12.0988615937687,4.11746644876938,1.81003317981479,4.01269777058812,2.11503894547633,10.4869475433843,85.8971703854687,81.97107130377,69.8106130122669,20193,3744,0.185410785915911,81.3955583320833,0.844202461634902,108.060862456917,9.03001756705025,0.58974358974359,0.0394860915147351,0.797780976965824,0.703696625858422,-0.973746595169377,"muy facil"
"L0277",1763,136,12.9632352941176,4.79466817923993,2.04537719795803,7.6345047712789,3.44852941176471,13.6011127006106,70.8948681225184,66.4447652730973,64.9847365239637,1763,707,0.401020986954056,80.3022774327122,0.854978794247824,100.50933523885,8.18091471854758,0.71004243281471,0.0376567751499998,0.792415402567094,0.702992788461536,-0.874953912311164,"bastante facil"
"L0278",4390,259,16.9498069498069,4.24487471526196,1.87289293849658,7.0382633837873,3.11583011583012,13.1205613846844,77.1776206014019,73.2039629818559,67.4161132105714,4390,1216,0.276993166287016,77.8054471216404,0.819978390286316,134.120308632687,8.24788810272402,0.634868421052632,0.0420221546964745,0.794752361207124,0.694907946865526,-0.992375877244102,"bastante facil"
"L0280",1353,59,22.9322033898305,4.41832963784183,1.88470066518847,10.8464342891503,4.84745762711864,15.5930271712578,70.3671126310647,66.4859451689278,59.570161574233,1353,572,0.422764227642276,69.872349921218,0.81640604375777,143.515081593065,7.7777783514505,0.748251748251748,0.0381336849042565,0.780383435582823,0.691435406698571,-0.93418927412886,"bastante facil"
"L0286",1754,76,23.0789473684211,4.20980615735462,1.83067274800456,9.93766068535078,4.81578947368421,15.012727900138,73.4591088039369,69.7051404308948,65.5028535627,1754,640,0.364880273660205,71.3451291877464,0.803274296770095,160.337212613229,7.7498009925597,0.703125,0.0416059419349294,0.781794721407619,0.680900302114803,-0.995191747918094,"bastante facil"
"L0287",1754,76,23.0789473684211,4.20980615735462,1.83067274800456,9.93766068535078,4.81578947368421,15.012727900138,73.4591088039369,69.7051404308948,65.5028535627,1754,640,0.364880273660205,71.3451291877464,0.803274296770095,160.337212613229,7.7498009925597,0.703125,0.0416059419349294,0.781794721407619,0.680900302114803,-0.995191747918094,"bastante facil"
"L0288",13006,968,13.4359504132231,4.71351683838228,2.0505151468553,7.48863951539213,3.61260330578512,13.8460993940495,70.1044217671946,65.6519559376918,54.9011216891329,13006,3434,0.264031985237583,100.593992208994,0.860285223608866,94.8567983704702,9.22406541787395,0.673558532323821,0.034168577912422,0.819004399166459,0.729617261950852,-1.01490255148213,"bastante facil"
"L0289",3535,391,9.04092071611253,4.08826025459689,1.77114568599717,2.34616615720761,1.70332480818414,8.83547817405051,91.349519709735,87.4517030462637,50.1902053186283,3535,1099,0.310891089108911,43.8408083792131,0.855904691623384,99.8461535383686,8.42774017684328,0.667879890809827,0.0402977529277658,0.756844520940881,0.668882421420271,-0.900308531190694,"muy facil"
"L0290",13340,462,28.8744588744589,4.77001499250375,2.04512743628186,15.4740000519221,8.44805194805195,19.8035427091649,54.6804057711404,50.5491018451813,51.1164426502808,13340,3996,0.299550224887556,67.975535314035,0.814591541522555,160.910024747746,9.19459586863475,0.694694694694695,0.030765299399463,0.765927319238585,0.694078241824611,-0.994441320156438,"algo dificil"
"L0291",87165,10312,8.4527734678045,4.4685022658177,1.95336430906901,3.84303240590362,1.87209076803724,10.756280499458,81.016312518699,76.6876300771964,69.6178333865629,87165,9550,0.109562324327425,87.6667045410857,0.852471822156506,101.685477810138,9.45644242318326,0.536858638743456,0.0393468895759054,0.806225033288872,0.71274297659252,-1.04022787817554,"bastante facil"
"L0292",25463,2005,12.6997506234414,4.40702195342261,1.96559714094961,5.67694871234121,2.72319201995012,12.5569490063476,75.950425907113,71.6785474953977,60.9314478155733,25463,4883,0.191768448336802,74.8362987365811,0.845641096651119,105.889656006066,9.13935329980188,0.631988531640385,0.0369473212272636,0.78997953883682,0.694378646901084,-1.03175934475007,"bastante facil"
"L0293",29077,2040,14.253431372549,4.67035801492589,2.01341266292946,7.69410193657544,3.59607843137255,13.7271076578618,71.4967402242322,67.1459597269454,65.0640588610782,29077,6029,0.207346012312137,86.7153544506571,0.861550836495504,98.2104516446932,9.67397712197518,0.592469729640073,0.0342967866773873,0.80349042303977,0.71351853129956,-0.884082746592888,"bastante facil"
"L0294",22191,1820,12.1928571428571,4.66499932405029,2.00991392907034,6.63857538770544,2.96593406593407,12.8821986487443,73.8084499700651,69.4245050760605,56.6798567140142,22191,4078,0.18376819431301,92.1647826586937,0.853528575406412,99.7472423474462,9.11330122790119,0.602501226091221,0.0389496416725868,0.814352813657252,0.720162049610686,-0.992947850465328,"bastante facil"
"L0295",244794,7823,31.2915761216924,4.22775068016373,1.81488516875414,14.1284937644174,6.07426818356129,18.0293596787589,66.0294822306255,62.4760778649249,67.5037080863914,244794,17518,0.0715622114921117,74.7415911466988,0.828539310571303,130.021060696259,9.41080953587466,0.498801233017468,0.039440386894195,0.781773355941671,0.690175238562579,-1.11355782020145,"normal"
"L0296",167573,10354,16.1843731891057,4.46798111867664,1.92190269315463,7.70637766351979,3.58663318524242,13.4003573229758,75.0177777578347,70.9160890273612,62.8986938483049,167573,13537,0.0807827036575105,92.0271343648979,0.851845524085662,104.817305029506,9.5344757131642,0.502622442195464,0.0400362483009203,0.808582889616075,0.717711644792617,-1.0947628415537,"bastante facil"
"L0297",13789,703,19.6145092460882,5.02436724925665,2.14576836608891,12.0420243670429,6.33428165007112,17.3797253258236,58.0870986036554,53.5391215465726,46.0731295314864,13789,3384,0.245413010370585,59.093963607279,0.801380108887637,180.245750893906,8.84964097807901,0.640366430260047,0.0356041068244289,0.75419359534205,0.66513221329435,-0.962491465316284,"algo dificil"
"L0299",191482,7051,27.1567153595235,4.21567040243992,1.81405040682675,12.0041652752537,5.21032477662743,16.4069137907698,70.297125923681,66.6629442951699,68.4860635616052,191482,14580,0.0761429272725374,76.3544628217733,0.828859315276313,130.311626533206,9.34283853692536,0.507887517146776,0.0400837035261862,0.784593042996862,0.692557437180836,-1.11435308256304,"bastante facil"
